"year","doy","hour","zenith_angle","cosine_zenith_angle","direct_transmittance","diffuse_transmittance","total_transmittance","solar","solar_source","temp","doy_dbl"
"2007",3,15,66.4762976012377,0.399128408698696,0.338865111301903,0.0791633148183783,0.214414007455813,814.354412387091,1,9.11097610015399,3.625
"2007",3,16,72.2069408969039,0.305579960333655,0.243305568550308,0.0693691963041284,0.143718502290689,545.849582640753,1,9.03889884440336,3.66666666666667
"2007",3,17,79.934585638154,0.174772415314915,0.0844735221532178,0.0480026321454117,0.0627662736422876,238.389238166849,1,8.83722430864309,3.70833333333333
"2007",3,18,88.8322194214789,0.0203802049432353,6.25156709452518e-10,0.00611406147914834,0.00611406149188916,23.2214910425198,1,8.51339640346062,3.75
"2007",3,19,99.5191622122056,-0.165377453624886,0,1,0,0,1,8.07936778298168,3.79166666666667
"2007",3,20,110.447350963817,-0.349346526361788,0,1,0,0,1,7.55115866627393,3.83333333333333
"2007",3,21,121.770754721617,-0.526521919203926,0,1,0,0,1,6.94826552284173,3.875
"2007",3,22,133.222500802285,-0.684833328652657,0,1,0,0,1,6.29294144793378,3.91666666666667
"2007",3,23,144.438767829983,-0.813494454586907,0,1,0,0,1,5.6093747893801,3.95833333333333
"2007",4,0,154.653805773539,-0.903737702280445,0,1,0,0,1,4.92279634326344,4
"2007",4,1,161.697439349165,-0.949411443809445,0,1,0,0,1,4.25854807229075,4.04166666666667
"2007",4,2,161.333782685375,-0.947399152625674,0,1,0,0,1,3.64114772094752,4.08333333333333
"2007",4,3,153.874521607387,-0.897831854019012,0,1,0,0,1,3.09338385296959,4.125
"2007",4,4,143.521442185577,-0.804079408859577,0,1,0,0,1,2.63547471376363,4.16666666666667
"2007",4,5,132.261952491507,-0.67252120995173,0,1,0,0,1,2.28432196459581,4.20833333333333
"2007",4,6,120.804604593665,-0.512111893804086,0,1,0,0,1,2.05288683360282,4.25
"2007",4,7,109.497858853038,-0.333771632427603,0,1,0,0,1,1.94971171021136,4.29166666666667
"2007",4,8,98.606210584706,-0.149642518962829,0,1,0,0,1,2.1181697886716,4.33333333333333
"2007",4,9,88.0773580491047,0.0335501351198229,2.56433846236687e-06,0.0100650147257763,0.0100651007596782,6.01859388669364,1,2.90541532969458,4.375
"2007",4,10,79.1780395493993,0.187757794000118,0.100218728761112,0.0506822839711308,0.0694991314008133,41.5581579724618,1,4.20321363387232,4.41666666666667
"2007",4,11,71.5778640718541,0.316015606721313,0.254931137361443,0.0706360166027646,0.151198234648195,90.4114913958985,1,5.79745050469452,4.45833333333333
"2007",4,12,66.0260316649212,0.406321542454051,0.345419474386845,0.0797910506482562,0.220142424274786,131.637812733084,1,7.42510452693486,4.5
"2007",4,13,63.1151981168223,0.452198137700963,0.384753563852782,0.0834639877958779,0.257448832843914,153.945798307173,1,8.81764103534768,4.54166666666667
"2007",4,14,63.2267028681218,0.450461499467693,0.383339374490878,0.0833345610088573,0.256014190447026,153.087930098432,1,9.74531567393387,4.58333333333333
"2007",4,15,66.3448016869146,0.401231663435574,0.340792834370859,0.0793484362842092,0.216085312105753,129.211795241437,1,10.0555157231956,4.625
"2007",4,16,72.0655806946407,0.307928213807593,0.245942305082601,0.0696586917311357,0.145391266434943,86.9391184685934,1,10.0251834430624,4.66666666666667
"2007",4,17,79.7893554932915,0.177267582785169,0.0874636857036432,0.0485289319917008,0.0640334081378674,38.2898381213074,1,9.93952864645502,4.70833333333333
"2007",4,18,88.7047476755801,0.0226044922523517,5.03113227423541e-09,0.00678134764158765,0.00678134775531384,4.05501933047517,1,9.80171589926652,4.75
"2007",4,19,99.3719196863867,-0.162842429620692,0,1,0,0,1,9.61683677297511,4.79166666666667
"2007",4,20,110.301079484769,-0.346953321867661,0,1,0,0,1,9.39172173359753,4.83333333333333
"2007",4,21,121.62519508102,-0.524360391245052,0,1,0,0,1,9.13468778618007,4.875
"2007",4,22,133.076729858334,-0.682977168798448,0,1,0,0,1,8.85523119824736,4.91666666666667
"2007",4,23,144.291419891742,-0.811996131825263,0,1,0,0,1,8.56367665471823,4.95833333333333
"2007",5,0,154.505268234614,-0.902624865185832,0,1,0,0,1,8.27079580646287,5
"2007",5,1,161.56536475209,-0.948685028724438,0,1,0,0,1,7.98740930544503,5.04166666666667
"2007",5,2,161.268403459353,-0.94703332731058,0,1,0,0,1,7.72398702949045,5.08333333333333
"2007",5,3,153.867228952864,-0.897775800100342,0,1,0,0,1,7.49026126660834,5.125
"2007",5,4,143.538928915019,-0.804260820092345,0,1,0,0,1,7.29486714999423,5.16666666666667
"2007",5,5,132.287510104044,-0.672851265480286,0,1,0,0,1,7.14502362805066,5.20833333333333
"2007",5,6,120.829921221257,-0.512491364353347,0,1,0,0,1,7.04626675617225,5.25
"2007",5,7,109.517678871792,-0.334097699632545,0,1,0,0,1,7.00224516398431,5.29166666666667
"2007",5,8,98.6162543242968,-0.149815839180384,0,1,0,0,1,7.08910787220784,5.33333333333333
"2007",5,9,88.073796221087,0.0336122656842276,2.6260928135189e-06,0.0100836532245895,0.0100837414935188,6.06557392491916,1,7.49280048752428,5.375
"2007",5,10,79.1558667604454,0.188137885657104,0.100685575077714,0.0507585343337441,0.0697013055450347,41.9267413507695,1,8.15838813627227,5.41666666666667
"2007",5,11,71.5327901792295,0.3167618820784,0.255753344636115,0.0707246913850856,0.151737602179867,91.2732286724642,1,8.97627603706783,5.45833333333333
"2007",5,12,65.9546323355675,0.407459874598746,0.346446798587873,0.0798890116472983,0.22105218075505,132.96734594953,1,9.8117918505836,5.5
"2007",5,13,63.0168902637593,0.453727819567549,0.385994531329252,0.0835774087507589,0.258713865815779,155.621609252462,1,10.527360648713,5.54166666666667
"2007",5,14,63.105112536831,0.452355131881337,0.384881128775034,0.0834756534347006,0.257578607200369,154.93872829403,1,11.0051578201615,5.58333333333333
"2007",5,15,66.2068002489472,0.40343669993557,0.34280384909243,0.0795411138997528,0.217840767502814,131.035616095346,1,11.1665598615491,5.625
"2007",5,16,71.9185042710317,0.310369434440409,0.248670724463235,0.0699568926980603,0.147136684811601,88.5056840624008,1,11.0413503405402,5.66666666666667
"2007",5,17,79.639211496928,0.179845976490949,0.0905729364322546,0.0490670394883912,0.0653562176847026,39.3130833505072,1,10.6844952131906,5.70833333333333
"2007",5,18,88.5720831597394,0.0249192705661856,2.96829517999358e-08,0.00747578094795242,0.00747578168762992,4.49683349201495,1,10.1091920471063,5.75
"2007",5,19,99.2210542043627,-0.160243915101989,0,1,0,0,1,9.33671727030047,5.79166666666667
"2007",5,20,110.151602755349,-0.344505339045653,0,1,0,0,1,8.39563930538855,5.83333333333333
"2007",5,21,121.476657768504,-0.522151156790042,0,1,0,0,1,7.32076202406065,5.875
"2007",5,22,132.927958624792,-0.681078246899928,0,1,0,0,1,6.15183759603778,5.91666666666667
"2007",5,23,144.140656835544,-0.810457523742301,0,1,0,0,1,4.93209633519952,5.95833333333333
"2007",6,0,154.352179353883,-0.901471581591578,0,1,0,0,1,3.70664791356039,6
"2007",6,1,161.426418803577,-0.947915379829276,0,1,0,0,1,2.52081307097377,6.04166666666667
"2007",6,2,161.194629253572,-0.946619047670142,0,1,0,0,1,1.41844751891713,6.08333333333333
"2007",6,3,153.852689190142,-0.897663998942838,0,1,0,0,1,0.440320025398873,6.125
"2007",6,4,143.550191654134,-0.804377622597961,0,1,0,0,1,-0.377395335752665,6.16666666666667
"2007",6,5,132.307311667391,-0.673106894328194,0,1,0,0,1,-1.00445701009714,6.20833333333333
"2007",6,6,120.849603459317,-0.512786311993358,0,1,0,0,1,-1.41767438551806,6.25
"2007",6,7,109.531774420514,-0.334329566924135,0,1,0,0,1,-1.60176545026884,6.29166666666667
"2007",6,8,98.6203416171077,-0.149886370404224,0,1,0,0,1,-1.38891752778033,6.33333333333333
"2007",6,9,88.0645250015472,0.0337739871172151,2.79275172330888e-06,0.0101321678384563,0.010132262160817,20.8169661226188,1,-0.383807980159994,6.375
"2007",6,10,79.1270634401462,0.18863159750742,0.101292390921142,0.0508573955977856,0.0699643411125867,143.743351249275,1,1.27316091691694,6.41666666666667
"2007",6,11,71.4806736492406,0.317624515933262,0.256702214500427,0.0708268797940703,0.152361796413765,313.030822138826,1,3.30972493539169,6.45833333333333
"2007",6,12,65.8759047796318,0.408714308395794,0.34757578222875,0.0799965338841131,0.222055729332864,456.218613522617,1,5.39124681601304,6.5
"2007",6,13,62.9112155078415,0.455370641541256,0.387322410441213,0.0836986161046005,0.260073870630521,534.327761003899,1,7.175702065132,6.54166666666667
"2007",6,14,62.9764621931988,0.454356497794826,0.386503281816559,0.0836238660847343,0.259234143597113,532.602522460989,1,8.36987858216908,6.58333333333333
"2007",6,15,66.0623668014175,0.405742002574067,0.344895413147267,0.0797410340895254,0.219679589698507,451.336779882121,1,8.77772933587866,6.625
"2007",6,16,71.7657996178149,0.312901909964127,0.25148736990827,0.0702633094763924,0.148954187852545,306.029811816336,1,8.6793806014763,6.66666666666667
"2007",6,17,79.484250114008,0.182505802956605,0.0937991877820045,0.0496160720621318,0.0667349681449639,137.108530061537,1,8.3964760205097,6.70833333333333
"2007",6,18,88.4343430691324,0.0273224678089067,1.36333124304054e-07,0.00819673922518479,0.00819674295014219,16.8403972973361,1,7.93948948728613,6.75
"2007",6,19,99.0666715180025,-0.157583670068448,0,1,0,0,1,7.32533988177731,6.79166666666667
"2007",6,20,109.999025023091,-0.342004152942923,0,1,0,0,1,6.57676468682981,6.83333333333333
"2007",6,21,121.325243713918,-0.519895523976458,0,1,0,0,1,5.72147818492761,6.875
"2007",6,22,132.776284138318,-0.679137540694884,0,1,0,0,1,4.79114540034405,6.91666666666667
"2007",6,23,143.986573936013,-0.808879237021206,0,1,0,0,1,3.82020977412562,6.95833333333333
"2007",7,0,154.194642679236,-0.900278072102554,0,1,0,0,1,2.84461797455681,7
"2007",7,1,161.280720941274,-0.947102343288682,0,1,0,0,1,1.90048905407855,7.04166666666667
"2007",7,2,161.112467927174,-0.946155822924037,0,1,0,0,1,1.02277722407806,7.08333333333333
"2007",7,3,153.830813908513,-0.897495683588213,0,1,0,0,1,0.243977755251355,7.125
"2007",7,4,143.555132525547,-0.804428853092435,0,1,0,0,1,-0.407076085385627,7.16666666666667
"2007",7,5,132.321269132875,-0.673287030323071,0,1,0,0,1,-0.906280520185061,7.20833333333333
"2007",7,6,120.863576524383,-0.512995668250922,0,1,0,0,1,-1.23515364804115,7.25
"2007",7,7,109.540085030945,-0.33446626434038,0,1,0,0,1,-1.38151969445814,7.29166666666667
"2007",7,8,98.6184272221848,-0.14985333527926,0,1,0,0,1,-1.22226305195344,7.33333333333333
"2007",7,9,88.0495097150425,0.0340359026323106,3.08156702492544e-06,0.0102107393245186,0.0102108442084338,9.34532040115285,1,-0.470583391371496,7.375
"2007",7,10,79.0916172255075,0.189239108413962,0.102039706614392,0.0509787615934296,0.0702886646959593,64.3306350331334,1,0.768126414499809,7.41666666666667
"2007",7,11,71.42152014053,0.318603307544951,0.257776857956367,0.0709424243974523,0.153070983950896,140.095898041349,1,2.29077864273129,7.45833333333333
"2007",7,12,65.7898723989281,0.410084253774067,0.348804997691709,0.0801134449748992,0.223152882165969,204.237293186707,1,3.84773292365862,7.5
"2007",7,13,62.7982148112573,0.457125638757497,0.388735405996275,0.0838274153951385,0.261528336168841,239.359845825432,1,5.18372503145616,7.54166666666667
"2007",7,14,62.8408106532026,0.456464297426533,0.388203614351125,0.0837789622029919,0.260980052286219,238.858037311925,1,6.0797177116048,7.58333333333333
"2007",7,15,65.9115774711084,0.408146000217721,0.347064712789418,0.0799478777628024,0.221600952104516,202.816912719783,1,6.38886851497519,7.625
"2007",7,16,71.6075569525958,0.315523883429943,0.254388709710771,0.0705774509523804,0.150843164541055,138.056920092428,1,6.3007873839641,7.66666666666667
"2007",7,17,79.3245696001863,0.185245233896382,0.0971400523809321,0.0501751506517107,0.0681698823757232,62.3914516278524,1,6.0450621301076,7.70833333333333
"2007",7,18,88.2916535725871,0.0298118522926255,5.10368670739666e-07,0.00894355112327701,0.00894356633831244,8.18546353801582,1,5.63117114049854,7.75
"2007",7,19,98.908877591935,-0.154863462113639,0,1,0,0,1,5.0744551722761,7.79166666666667
"2007",7,20,109.843450004856,-0.339451335608184,0,1,0,0,1,4.39554875162811,7.83333333333333
"2007",7,21,121.171052579992,-0.517594789482955,0,1,0,0,1,3.61961536068116,7.875
"2007",7,22,132.621801441068,-0.677156010716544,0,1,0,0,1,2.77541475986863,7.91666666666667
"2007",7,23,143.829263798444,-0.807261858505626,0,1,0,0,1,1.89423701521984,7.95833333333333
"2007",8,0,154.032758869713,-0.899044538141101,0,1,0,0,1,1.00874274055936,8
"2007",8,1,161.128391161994,-0.946245749988227,0,1,0,0,1,0.151752540724534,8.04166666666667
"2007",8,2,161.021936362764,-0.945643153893101,0,1,0,0,1,-0.644969475240534,8.08333333333333
"2007",8,3,153.801520777703,-0.897270088061849,0,1,0,0,1,-1.35189302216126,8.125
"2007",8,4,143.553657588312,-0.804413560512849,0,1,0,0,1,-1.9428161707337,8.16666666666667
"2007",8,5,132.32929788423,-0.673390631830666,0,1,0,0,1,-2.3958365149192,8.20833333333333
"2007",8,6,120.871769072667,-0.513118401738133,0,1,0,0,1,-2.69416297867664,8.25
"2007",8,7,109.542553817154,-0.334506870915968,0,1,0,0,1,-2.82673817263641,8.29166666666667
"2007",8,8,98.6104696288982,-0.14971601590112,0,1,0,0,1,-2.65780734181659,8.33333333333333
"2007",8,9,88.0287140959692,0.0343986421148466,3.52280375802854e-06,0.0103195562805543,0.01031967746022,31.0090604302864,1,-1.86911804901638,8.375
"2007",8,10,79.0495193852242,0.189960527092008,0.102928022168823,0.051122479724484,0.0706747410682115,212.366842386981,1,-0.570239759071403,8.41666666666667
"2007",8,11,71.3553389340501,0.319697981354697,0.25897621424018,0.0710711425329689,0.153865315444436,462.341859339457,1,1.02637214744397,8.45833333333333
"2007",8,12,65.6965619868889,0.411569046297506,0.350132879440563,0.0802395573086262,0.224343412577378,674.117816624115,1,2.65956249313229,8.5
"2007",8,13,62.6779322344859,0.458991775975229,0.390231617545593,0.0839636018388873,0.263076705017825,790.50546639124,1,4.06219302560328,8.54166666666667
"2007",8,14,62.6982195606023,0.458677167625388,0.389979825565476,0.0839406977411917,0.262815539562607,789.720703939664,1,5.00483778101704,8.58333333333333
"2007",8,15,65.7545109280175,0.410647067816912,0.349308870206218,0.0801613213512871,0.223603984663909,671.895948262337,1,5.33332721784893,8.625
"2007",8,16,71.4438686343629,0.318233554997302,0.257371145604643,0.0708988261133424,0.152802960732836,459.149645088829,1,5.24373194769041,8.66666666666667
"2007",8,17,79.1602699018137,0.188062408114335,0.100592847681531,0.0507434024820803,0.0696611356561476,209.321112363313,1,4.981193889052,8.70833333333333
"2007",8,18,88.1441479734478,0.0323850647513915,1.61374602272709e-06,0.00971550374703661,0.00971555600830605,29.1937673959988,1,4.5554555699233,8.75
"2007",8,19,98.7477784885682,-0.152085064642259,0,1,0,0,1,3.98231571873196,8.79166666666667
"2007",8,20,109.684980776683,-0.336848454558993,0,1,0,0,1,3.28304298913962,8.83333333333333
"2007",8,21,121.014182664199,-0.515250237339762,0,1,0,0,1,2.48358670131627,8.875
"2007",8,22,132.46460350153,-0.675134599516769,0,1,0,0,1,1.61361388830452,8.91666666666667
"2007",8,23,143.668816302555,-0.80560595487647,0,1,0,0,1,0.705408381732092,8.95833333333333
"2007",9,0,153.866625628811,-0.897771162087146,0,1,0,0,1,-0.207327209286087,9
"2007",9,1,160.969549671138,-0.945345416115464,0,1,0,0,1,-1.09072216867667,9.04166666666667
"2007",9,2,160.923060351165,-0.945080533968723,0,1,0,0,1,-1.91199458221982,9.08333333333333
"2007",9,3,153.764733899529,-0.896986448650891,0,1,0,0,1,-2.64066784200002,9.125
"2007",9,4,143.545677125713,-0.804330807503355,0,1,0,0,1,-3.2497016032174,9.16666666666667
"2007",9,5,132.331316945044,-0.673416683333582,0,1,0,0,1,-3.71649522466952,9.20833333333333
"2007",9,6,120.874113350791,-0.513153519702,0,1,0,0,1,-4.02372645621886,9.25
"2007",9,7,109.539127583377,-0.334450516083412,0,1,0,0,1,-4.15999425038236,9.29166666666667
"2007",9,8,98.5964311293616,-0.149473754959088,0,1,0,0,1,-4.00589199914455,9.33333333333333
"2007",9,9,88.0021005318717,0.0348628578148633,4.16389002837548e-06,0.0104588137949272,0.0104589589600332,34.3535069612815,1,-3.28722486013232,9.375
"2007",9,10,79.0007648417039,0.190795891612393,0.103957796710929,0.0512883513296613,0.0711230718431828,233.610912234113,1,-2.1047091880375,9.41666666666667
"2007",9,11,71.2821429276051,0.320908187024226,0.260299051940434,0.071212827054569,0.154744923896898,508.275330329646,1,-0.651292759206606,9.45833333333333
"2007",9,12,65.5960037024745,0.413167947684228,0.351557728277575,0.0803746687797758,0.225627053864751,741.09484464136,1,0.835874530873914,9.5
"2007",9,13,62.550414893158,0.460967948539289,0.391809044841577,0.0841069610758586,0.264718372695618,869.494229199001,1,2.11413575304222,9.54166666666667
"2007",9,14,62.5487533294736,0.460993683216597,0.391829539477515,0.0841088221859384,0.264739764782741,869.564493669556,1,2.97492059721488,9.58333333333333
"2007",9,15,65.5912483141504,0.413243528048338,0.351624950959245,0.0803810378292347,0.225687773113457,741.294283145812,1,3.27777758578297,9.625
"2007",9,16,71.2748290776783,0.321029083762065,0.260431021397715,0.0712269454738615,0.154832877656389,508.564223335199,1,3.17428754980774,9.66666666666667
"2007",9,17,78.9914525541531,0.190955433448958,0.104154604713207,0.0513199637280729,0.0712088514167882,233.892663906555,1,2.86822312172627,9.70833333333333
"2007",9,18,87.9919650692876,0.0350396469269935,4.43247241311643e-06,0.0105118474844175,0.0105120027966859,34.5277347996989,1,2.37095628843503,9.75
"2007",9,19,98.5834802554041,-0.149250255101843,0,1,0,0,1,1.70096326406868,9.79166666666667
"2007",9,20,109.523719667525,-0.334197071277088,0,1,0,0,1,0.883137996419734,9.83333333333333
"2007",9,21,120.854730806319,-0.512863137777866,0,1,0,0,1,-0.0521327809550876,9.875
"2007",9,22,132.304781143278,-0.67307423093482,0,1,0,0,1,-1.07009858401026,9.91666666666667
"2007",9,23,143.505318557615,-0.803912072377167,0,1,0,0,1,-2.1329363509612,9.95833333333333
"2007",10,0,153.696337656833,-0.896458107465187,0,1,0,0,1,-3.201155778297,10
"2007",10,1,160.804316561512,-0.94440114378213,0,1,0,0,1,-4.23506660404782,10.0416666666667
"2007",10,2,160.81587442629,-0.94446745011369,0,1,0,0,1,-5.19625332061531,10.0833333333333
"2007",10,3,153.720384134819,-0.896644005201054,0,1,0,0,1,-6.04900252342524,10.125
"2007",10,4,143.531105924677,-0.804179671904721,0,1,0,0,1,-6.76162986150251,10.1666666666667
"2007",10,5,132.327249180518,-0.673364196997155,0,1,0,0,1,-7.3076572864131,10.2083333333333
"2007",10,6,120.870545341145,-0.513100069545,0,1,0,0,1,-7.66679685826111,10.25
"2007",10,7,109.52975692646,-0.334296381029365,0,1,0,0,1,-7.82570455490501,10.2916666666667
"2007",10,8,98.5762778855931,-0.149125956821129,0,1,0,0,1,-7.59908673931398,10.3333333333333
"2007",10,9,87.9696304093441,0.0354292182328345,5.07586725181307e-06,0.0106287115196478,0.0106288913536564,25.7545162952001,1,-6.55866648395587,10.375
"2007",10,10,78.9453521901684,0.191745168952948,0.105129436219997,0.0514761322329049,0.0716341937428363,173.5744536902,1,-4.84866426464086,10.4166666666667
"2007",10,11,71.2019486267847,0.322233499547024,0.261743970525187,0.0713672471818079,0.155709922789472,377.295581483789,1,-2.74737975342932,10.4583333333333
"2007",10,12,65.4882310408625,0.414880146400004,0.353077715988748,0.0805185635700039,0.227003498069995,550.044693805241,1,-0.596793085651128,10.5
"2007",10,13,62.4157129122055,0.463052983411961,0.393465593541391,0.0842572699357986,0.266452686895098,645.632722944239,1,1.25309176933055,10.5416666666667
"2007",10,14,62.3924790846063,0.463412358407343,0.393750311442392,0.0842830793874595,0.266751839836604,646.357590576283,1,2.50120950137998,10.5833333333333
"2007",10,15,65.4218731707355,0.41593365300568,0.354009971473675,0.0806066977110594,0.227851358346542,552.099116094625,1,2.94443127733037,10.625
