"year","doy","hour","zenith_angle","cosine_zenith_angle","direct_transmittance","diffuse_transmittance","total_transmittance","solar","solar_source","temp","doy_dbl"
2001,110,2,127.573721802454,-0.609781723172768,0,1,0,0,1,11.6638912690159,110.083333333333
2001,110,3,123.517216407424,-0.552187528900313,0,1,0,0,1,11.081380556435,110.125
2001,110,4,116.624946955958,-0.448148365968092,0,1,0,0,1,10.7066656626068,110.166666666667
2001,110,5,107.743129429381,-0.304750091171449,0,1,0,0,1,10.5578229746563,110.208333333333
2001,110,6,97.5713505909058,-0.131760739689345,0,1,0,0,1,10.8161008314948,110.25
2001,110,7,86.397527873199,0.0628335810827976,0.0010343309694313,0.018830577109189,0.0188955678280232,32.4077596007354,1,11.744457996253,110.291666666667
2001,110,8,75.1831612765681,0.255729887752739,0.184711152482849,0.0625481176384862,0.109784279929604,188.290851287461,1,13.2513776829277,110.333333333333
2001,110,9,63.7530395921895,0.442241109698024,0.376567701350636,0.0827122174728854,0.249245935594625,427.481324495133,1,15.1808629866563,110.375
2001,110,10,52.5648661484565,0.607862861649492,0.491372970702402,0.0927526444623354,0.39144002457071,671.358189912658,1,17.3331728475657,110.416666666667
2001,110,11,42.1801859817682,0.741036846302804,0.55830135688698,0.0981944908526099,0.511916367646714,877.986982416711,1,19.4854993220235,110.458333333333
2001,110,12,33.6285458666722,0.832645426962405,0.595276137769285,0.10109744192069,0.596751395814128,1023.48741000872,1,21.4150327465561,110.5
2001,110,13,28.7841435490648,0.876439970501663,0.610907550776701,0.102304852415906,0.637728648197882,1093.76743315689,1,22.9220270798065,110.541666666667
2001,110,14,29.605864920486,0.869444363987293,0.608489989332577,0.102118851665819,0.631167043433716,1082.51363482029,1,23.8504776894697,110.583333333333
2001,110,15,35.6932454281375,0.812152314640972,0.58753524588223,0.10049526142937,0.577663371305776,990.749568248695,1,24.1092854244136,110.625
2001,110,16,44.8874837283253,0.708494018573207,0.543552822840257,0.0970170284436908,0.482120952204595,826.884910775329,1,23.98921625491,110.666666666667
2001,110,17,55.5577205113208,0.565575714237772,0.465949232880042,0.0906138432159301,0.354143413400602,607.390828903777,1,23.6869122792144,110.708333333333
2001,110,18,66.8444754134768,0.393228319154398,0.333407427389036,0.0786369230665846,0.209742165332367,359.728468289177,1,23.216997971362,110.75
2001,110,19,78.2523194650885,0.203602116958168,0.119865741823695,0.0537591594516309,0.0781640782376964,134.059091528521,1,22.6022062430789,110.791666666667
2001,110,20,89.1116936473933,0.0155032495159257,7.95471836303464e-13,0.004650974854774,0.00465097485478633,7.97687988923216,1,21.8722787001337,110.833333333333
2001,110,21,100.344307227673,-0.179563006770589,0,1,0,0,1,21.0625268410762,110.875
2001,110,22,110.178131640574,-0.34493997465025,0,1,0,0,1,20.2121238028476,110.916666666667
2001,110,23,118.540089984316,-0.477773553692659,0,1,0,0,1,19.3622092930004,110.958333333333
2001,111,0,124.680664368408,-0.569002041713011,0,1,0,0,1,18.5538993856877,111
2001,111,1,127.763289905022,-0.612400666065893,0,1,0,0,1,17.8262974609583,111.041666666667
2001,111,2,127.229244258382,-0.605005591807752,0,1,0,0,1,17.2146025115867,111.083333333333
2001,111,3,123.183046499499,-0.547315605648247,0,1,0,0,1,16.7484063313427,111.125
2001,111,4,116.31192399258,-0.443257751646097,0,1,0,0,1,16.4502619611436,111.166666666667
2001,111,5,107.452755328931,-0.29991928614897,0,1,0,0,1,16.3345926469646,111.208333333333
2001,111,6,97.2999791654844,-0.127064247917877,0,1,0,0,1,16.4781191342583,111.25
2001,111,7,86.1501947699679,0.0671412293933198,0.0016076557596261,0.0201099868227532,0.0202179268068957,28.6188270433044,1,16.9749093061622,111.291666666667
2001,111,8,74.9366508028207,0.259886864574738,0.189769233986425,0.063170500008377,0.112489031221859,159.230180203701,1,17.7749726001187,111.333333333333
2001,111,9,63.5002648442827,0.446193676356209,0.379839760532554,0.083013473153378,0.25249557233166,357.411874262762,1,18.7958284906245,111.375
2001,111,10,52.300710737764,0.611517225237066,0.49346386681949,0.0929266711934575,0.394688325785665,558.68818991959,1,19.9322343913139,111.416666666667
2001,111,11,41.8926912627208,0.744396729917575,0.559772047820183,0.0983112744062899,0.515003756302898,728.996774449582,1,21.067035376343,111.458333333333
2001,111,12,33.3074492309409,0.835735973867714,0.596419128205103,0.101186115877167,0.599635036820992,848.793824005356,1,22.0832419746359,111.5
2001,111,13,28.4413513767942,0.879305077403852,0.611889309276244,0.102380310284434,0.640417686740171,906.522374294031,1,22.8760909069869,111.541666666667
2001,111,14,29.2913176334886,0.87214342142082,0.609426194664265,0.102190912470857,0.63369795898882,897.010482786519,1,23.3638453944697,111.583333333333
2001,111,15,35.4367549890704,0.814756021725538,0.588534627723302,0.100573166938194,0.580085298869752,821.120829908967,1,23.4985730226958,111.625
2001,111,16,44.6771917843708,0.711079423826189,0.544758965995515,0.0971137596485842,0.484480651312825,685.790788451177,1,23.4086583399613,111.666666666667
2001,111,17,55.373758499842,0.568220682416091,0.467608532347032,0.0907547529186821,0.356459592272499,504.57475272361,1,23.1830268968646,111.708333333333
2001,111,18,66.6713223441822,0.396005153335839,0.335985258804893,0.0788859778212678,0.211937871752881,300.001743677942,1,22.8326246993131,111.75
2001,111,19,78.0788476111463,0.206565416138749,0.123569623707252,0.0543120616186656,0.0798372723618628,113.011047628981,1,22.3744507279084,111.791666666667
2001,111,20,88.9564654497102,0.0182121068427763,5.01508468050775e-11,0.00546363205255889,0.00546363205347224,7.73386620003221,1,21.8307322703403,111.833333333333
2001,111,21,100.139581931448,-0.176046813472713,0,1,0,0,1,21.2278466141302,111.875
2001,111,22,109.945481386524,-0.341125843556802,0,1,0,0,1,20.5950414113949,111.916666666667
2001,111,23,118.272664663377,-0.473668086735493,0,1,0,0,1,19.9630157942777,111.958333333333
2001,112,0,124.376739462747,-0.564631983106966,0,1,0,0,1,19.3624310750653,112
2001,112,1,127.431396342554,-0.60781106353558,0,1,0,0,1,18.8224232810514,112.041666666667
2001,112,2,126.888284621774,-0.600256699715565,0,1,0,0,1,18.3691896851963,112.083333333333
